adm_id,harvest_year,yield,harvest_area,production,country_code,latitude,longitude,awc,bulk_density,drainage_class,prec_sum,tmin_mean,tmax_mean,tavg_mean,rad_mean,et0_mean,vpd_mean,cwb_mean,ndvi_mean,ndvi_max,fpar_mean,fpar_max
ZM-A2-0207,2008,1.84,16211.497,29826.317,ZM,-13.25034,28.63262,11.022,1.34,5,1026.163,15.12287431693989,26.39033606557377,20.209169398907104,20895323.513661202,4.801008196721312,21.12637431693989,-1.9972841530054644,0.5844444444444444,0.817,51.33038888888889,70.674
ZM-A2-0207,2009,1.526,15645.229,23871.455,ZM,-13.25034,28.63262,11.022,1.34,5,1198.936,15.33981095890411,26.283701369863014,20.19694794520548,20432561.279452056,4.641002739726027,19.826241095890413,-1.3562465753424657,0.5953999999999999,0.8,52.059416666666664,70.815
ZM-A2-0207,2010,2.053,20212.058,41500.573,ZM,-13.25034,28.63262,11.022,1.34,5,1263.565,15.684665753424659,26.791890410958906,20.664698630136986,20674962.915068492,4.75353698630137,20.674432876712327,-1.2917150684931507,0.5844888888888888,0.792,51.340138888888895,70.939
ZM-A2-0207,2011,2.252,21431.722,48258.377,ZM,-13.25034,28.63262,11.022,1.34,5,997.861,15.295460273972603,26.623254794520545,20.375512328767122,21134311.38630137,4.695210958904109,20.530342465753424,-1.961345205479452,0.5874347826086956,0.792,51.675777777777775,73.388
ZM-A2-0207,2012,1.943,21686.898,42135.043,ZM,-13.25034,28.63262,11.022,1.34,5,1047.115,15.439420765027323,26.746262295081966,20.575062841530055,20670828.027322404,4.698718579234972,21.05992349726776,-1.8377486338797815,0.5806222222222223,0.783,50.44788888888889,71.556
ZM-A2-0207,2013,2.326,18483.835,42984.924,ZM,-13.25034,28.63262,11.022,1.34,5,1023.375,15.779216438356164,26.946158904109588,20.79828493150685,21002085.85479452,4.819326027397261,21.70778904109589,-2.015558904109589,0.5747045454545454,0.809,51.1515,74.115
ZM-A2-0207,2014,2.49,16536.971,41174.652,ZM,-13.25034,28.63262,11.022,1.34,5,1082.1299999999999,15.89642191780822,26.861169863013696,20.899972602739727,20742053.208219178,4.833287671232877,21.75050410958904,-1.8685479452054794,0.5589555555555555,0.799,49.665333333333336,71.616
ZM-A2-0207,2015,1.47,17287.843,25409.013,ZM,-13.25034,28.63262,11.022,1.34,5,1078.019,15.642901369863013,26.890616438356165,20.741646575342465,21112252.01369863,4.778731506849315,21.160769863013698,-1.8252547945205477,0.598804347826087,0.885,52.41861111111111,73.044
ZM-A2-0207,2016,2.237,16042.2,35887.45,ZM,-13.25034,28.63262,11.022,1.34,5,1103.815,15.908661202185792,26.94571038251366,20.93320218579235,21106344.54918033,4.855530054644809,21.583538251366118,-1.8396420765027321,0.5715333333333333,0.845,50.368138888888886,71.988
ZM-A2-0207,2017,2.045,21052.174,43060.029,ZM,-13.25034,28.63262,11.022,1.34,5,1235.913,15.815391780821919,26.50893698630137,20.605794520547946,20014037.824657533,4.603142465753424,20.010539726027396,-1.2170794520547947,0.6069777777777777,0.861,51.72472222222222,71.483
ZM-A2-0208,2001,0.874,5505.901,4814.38,ZM,-13.58296,28.06868,14.424,1.322,5,1257.874,15.87952602739726,27.231824657534247,20.84672602739726,20510547.202739727,4.688353424657534,21.601912328767124,-1.242123287671233,0.6268181818181818,0.831,52.71961111111111,68.716
ZM-A2-0208,2002,2.61,16695.039,43568.465,ZM,-13.58296,28.06868,14.424,1.322,5,970.388,16.11069589041096,27.520221917808218,21.17610410958904,20726048.084931508,4.83778904109589,22.475599999999996,-2.1791917808219177,0.5945434782608696,0.812,52.4575,74.605
ZM-A2-0208,2003,3.094,21612.895,66861.71,ZM,-13.58296,28.06868,14.424,1.322,5,1138.413,15.86849589041096,27.225326027397262,20.808243835616437,20808081.452054795,4.7575671232876715,21.70968219178082,-1.638627397260274,0.6074888888888889,0.801,54.630361111111114,72.087
ZM-A2-0208,2004,3.725,18343.64,68329.397,ZM,-13.58296,28.06868,14.424,1.322,5,1148.796,15.646877049180327,26.901486338797813,20.53365300546448,20311583.37978142,4.628846994535519,20.906775956284154,-1.4900601092896173,0.6083260869565218,0.805,53.40988888888889,72.708
ZM-A2-0208,2005,3.367,19826.777,66762.783,ZM,-13.58296,28.06868,14.424,1.322,5,862.217,16.267879452054792,27.99044383561644,21.55469315068493,21376399.002739727,5.096490410958904,24.11827123287671,-2.7342520547945206,0.5627391304347826,0.814,49.85388888888889,71.961
ZM-A2-0208,2006,3.503,18781.923,65795.74,ZM,-13.58296,28.06868,14.424,1.322,5,1039.589,15.771671232876711,26.99412602739726,20.704331506849314,20441555.515068494,4.661594520547945,20.98150136986301,-1.8134054794520549,0.5936,0.807,53.45941666666667,74.44
ZM-A2-0208,2007,2.752,19464.106,53566.907,ZM,-13.58296,28.06868,14.424,1.322,5,1154.426,15.88394794520548,27.336482191780824,20.939005479452057,20465134.410958905,4.764427397260274,22.049564383561645,-1.6016164383561644,0.5993333333333333,0.825,51.88472222222222,73.205
ZM-A2-0208,2008,1.858,13032.581,24215.051,ZM,-13.58296,28.06868,14.424,1.322,5,1065.659,15.465245901639344,27.121879781420766,20.5984043715847,20867896.68032787,4.856,22.5441174863388,-1.944363387978142,0.595304347826087,0.807,50.972027777777775,70.915
ZM-A2-0208,2009,3.121,27632.329,86236.752,ZM,-13.58296,28.06868,14.424,1.322,5,1241.479,15.65549589041096,26.85471506849315,20.51029589041096,20278382.0,4.644202739726027,20.788980821917807,-1.242890410958904,0.5958913043478261,0.794,52.27130555555556,70.322
ZM-A2-0208,2010,2.44,19786.885,48282.258,ZM,-13.58296,28.06868,14.424,1.322,5,1258.866,15.999531506849314,27.35494794520548,20.980493150684932,20493617.660273973,4.744583561643835,21.595449315068493,-1.295635616438356,0.5855111111111111,0.795,51.01108333333334,70.082
ZM-A2-0208,2011,2.982,31863.098,95004.829,ZM,-13.58296,28.06868,14.424,1.322,5,1031.48,15.610076712328766,27.252035616438356,20.713983561643836,20948463.430136986,4.710901369863014,21.639764383561644,-1.8849287671232877,0.5809782608695653,0.798,50.209611111111116,71.398
ZM-A2-0208,2012,2.888,28404.403,82019.229,ZM,-13.58296,28.06868,14.424,1.322,5,1097.95,15.7486912568306,27.371765027322407,20.913024590163936,20562169.162568305,4.719549180327869,22.174784153005465,-1.7196857923497266,0.5728478260869565,0.783,49.713055555555556,72.602
ZM-A2-0208,2013,2.701,23670.516,63934.557,ZM,-13.58296,28.06868,14.424,1.322,5,1093.917,16.091602739726028,27.50163287671233,21.0790301369863,20866195.57260274,4.821076712328767,22.583405479452054,-1.8240438356164381,0.5728444444444444,0.799,50.38891666666667,74.053
ZM-A2-0208,2014,2.945,28433.454,83736.656,ZM,-13.58296,28.06868,14.424,1.322,5,1167.1970000000001,16.232676712328765,27.493671232876714,21.244391780821918,20667659.78082192,4.859361643835617,22.90428493150685,-1.6615616438356164,0.5551111111111111,0.812,48.93175,71.18
ZM-A2-0208,2015,2.133,21490.567,45835.678,ZM,-13.58296,28.06868,14.424,1.322,5,1116.895,15.949898630136985,27.541526027397257,21.07121369863014,21027272.320547946,4.811342465753425,22.349553424657536,-1.7513561643835616,0.5748260869565217,0.839,49.78263888888889,71.46
ZM-A2-0208,2016,2.661,26653.153,70921.433,ZM,-13.58296,28.06868,14.424,1.322,5,1172.783,16.28413387978142,27.559540983606556,21.287024590163934,20902481.467213117,4.875508196721311,22.755024590163934,-1.6711830601092896,0.55025,0.809,48.89208333333333,71.727
ZM-A2-0208,2017,3.637,29310.461,106592.208,ZM,-13.58296,28.06868,14.424,1.322,5,1294.352,16.164117808219178,27.063183561643836,20.92379178082192,19836287.16438356,4.605309589041096,20.9739397260274,-1.0591397260273974,0.5924130434782608,0.855,50.302166666666665,72.433
ZM-A2-0209,2001,1.245,715.326,890.462,ZM,-12.5493,28.24072,10.547,1.338,5,1363.132,15.804849315068495,27.289479452054795,21.01278904109589,20712335.071232878,4.65432602739726,21.991958904109588,-0.919717808219178,0.5798536585365854,0.851,47.86197222222222,67.967
ZM-A2-0209,2002,0.789,938.604,740.299,ZM,-12.5493,28.24072,10.547,1.338,5,1187.736,16.00653698630137,27.396364383561647,21.221257534246575,20765484.183561645,4.73033698630137,22.209764383561645,-1.4762657534246575,0.5731590909090909,0.82,48.96791666666667,69.43
ZM-A2-0209,2003,2.322,1882.268,4371.189,ZM,-12.5493,28.24072,10.547,1.338,5,1206.981,15.830909589041097,27.387723287671232,21.06662465753425,21038915.334246576,4.745624657534247,22.251249315068492,-1.438827397260274,0.5589285714285714,0.778,48.61872222222222,70.676
ZM-A2-0209,2004,1.86,1789.383,3328.435,ZM,-12.5493,28.24072,10.547,1.338,5,1316.487,15.623841530054644,27.00685519125683,20.768732240437156,20589709.74863388,4.623245901639344,21.274622950819673,-1.0262868852459015,0.5571428571428572,0.771,49.104888888888894,70.77
ZM-A2-0209,2005,0.673,3263.684,2194.836,ZM,-12.5493,28.24072,10.547,1.338,5,959.025,16.148287671232875,27.85698904109589,21.615120547945207,21532443.73150685,4.980912328767123,23.821287671232877,-2.353446575342466,0.5569090909090909,0.806,47.30316666666667,68.271
ZM-A2-0209,2006,2.076,4526.406,9395.973,ZM,-12.5493,28.24072,10.547,1.338,5,1318.384,15.756649315068492,27.066320547945207,20.906909589041096,20758511.23287671,4.643802739726028,21.155087671232877,-1.0317917808219177,0.5625476190476191,0.804,48.78202777777778,69.354
ZM-A2-0209,2007,2.258,2902.072,6552.159,ZM,-12.5493,28.24072,10.547,1.338,5,1193.943,15.88105205479452,27.471232876712328,21.239068493150686,20676892.89041096,4.758487671232877,22.56356164383562,-1.4874109589041096,0.5711395348837209,0.81,48.243750000000006,70.777
ZM-A2-0209,2008,1.454,3530.984,5134.642,ZM,-12.5493,28.24072,10.547,1.338,5,1142.296,15.427275956284152,27.15156557377049,20.82985792349727,20947676.909836065,4.788489071038251,22.704270491803282,-1.6674617486338799,0.5567209302325581,0.794,48.39947222222222,68.994
ZM-A2-0209,2009,1.512,2687.726,4064.27,ZM,-12.5493,28.24072,10.547,1.338,5,1376.749,15.611276712328767,27.014049315068494,20.810098630136984,20628078.15890411,4.638208219178082,21.332164383561643,-0.8662931506849315,0.5812,0.818,50.10480555555555,70.038
ZM-A2-0209,2010,2.084,3061.183,6379.993,ZM,-12.5493,28.24072,10.547,1.338,5,1525.581,15.978895890410957,27.505956164383566,21.2776301369863,20883816.55890411,4.764405479452055,22.269665753424658,-0.5847315068493151,0.5749333333333333,0.845,48.754333333333335,69.223
ZM-A2-0209,2011,2.775,3626.911,10064.433,ZM,-12.5493,28.24072,10.547,1.338,5,1226.098,15.509457534246575,27.1612301369863,20.810895890410958,21072801.739726026,4.635221917808219,21.429882191780823,-1.276049315068493,0.5816222222222223,0.812,49.15580555555555,68.438
ZM-A2-0209,2012,4.271,3949.695,16868.29,ZM,-12.5493,28.24072,10.547,1.338,5,1331.026,15.704114754098361,27.346707650273224,21.05613661202186,20726454.06010929,4.662030054644809,22.126456284153008,-1.0253469945355191,0.5765348837209302,0.777,49.88111111111111,71.124
ZM-A2-0209,2013,2.56,2237.868,5728.206,ZM,-12.5493,28.24072,10.547,1.338,5,1193.239,16.009832876712327,27.471904109589044,21.19854794520548,21016510.90410959,4.7534,22.602002739726025,-1.4842520547945204,0.5683636363636363,0.81,48.663555555555554,70.233
ZM-A2-0209,2014,3.907,2524.798,9864.225,ZM,-12.5493,28.24072,10.547,1.338,5,1233.139,16.15498904109589,27.422602739726027,21.32748219178082,20795414.043835618,4.75872602739726,22.685764383561644,-1.38026301369863,0.5640952380952381,0.812,49.30894444444445,71.123
ZM-A2-0209,2015,2.642,2366.738,6253.466,ZM,-12.5493,28.24072,10.547,1.338,5,1325.656,15.91952602739726,27.355054794520544,21.11005205479452,20984857.89041096,4.682104109589042,21.861164383561643,-1.0501698630136986,0.5866046511627907,0.829,49.76477777777777,69.893
ZM-A2-0209,2016,3.209,1827.276,5863.08,ZM,-12.5493,28.24072,10.547,1.338,5,1333.024,16.16651092896175,27.495308743169396,21.351863387978142,21164355.01912568,4.8111256830601095,22.575789617486336,-1.168983606557377,0.5659767441860465,0.799,49.09630555555556,72.276
ZM-A2-0209,2017,2.824,2193.435,6195.231,ZM,-12.5493,28.24072,10.547,1.338,5,1392.805,16.0704,27.071367123287672,21.07283287671233,20155781.328767125,4.557501369863014,21.05371506849315,-0.7415972602739725,0.591325,0.844,50.351416666666665,69.235
ZM-A2-0210,2001,3.68,81.0,298.08,ZM,-12.90501,28.50903,10.549,1.338,5,1320.446,15.723060273972603,26.810375342465754,20.822868493150683,20892211.235616438,4.722753424657534,20.990854794520548,-1.1050931506849315,0.5415952380952381,0.795,45.09502777777778,69.049
ZM-A2-0210,2002,2.055,145.0,298.0,ZM,-12.90501,28.50903,10.549,1.338,5,1121.612,15.91794794520548,26.977635616438356,21.061553424657532,20994902.156164385,4.818367123287671,21.449745205479452,-1.7454575342465752,0.52725,0.785,44.49747222222223,67.437
ZM-A2-0210,2003,4.494,210.0,943.75,ZM,-12.90501,28.50903,10.549,1.338,5,1108.761,15.682109589041097,26.81895890410959,20.791975342465754,21185534.10136986,4.790515068493151,21.036690410958904,-1.752813698630137,0.53225,0.785,45.23752777777778,67.159
ZM-A2-0210,2004,2.519,2806.78,7070.345,ZM,-12.90501,28.50903,10.549,1.338,5,1205.262,15.490319672131148,26.526827868852457,20.513396174863388,20729806.918032788,4.674912568306011,20.3153087431694,-1.3818469945355192,0.5245348837209303,0.803,45.27022222222222,67.083
ZM-A2-0210,2005,1.415,4871.0,6890.1,ZM,-12.90501,28.50903,10.549,1.338,5,925.698,16.058095890410957,27.38521095890411,21.391679452054795,21712337.98630137,5.06926301369863,22.868476712328768,-2.533104109589041,0.5107272727272728,0.816,42.337944444444446,64.491
ZM-A2-0210,2006,2.469,6322.0,15608.0,ZM,-12.90501,28.50903,10.549,1.338,5,1153.862,15.660758904109588,26.612027397260274,20.690386301369863,20861430.852054793,4.6974465753424655,20.311235616438356,-1.5361808219178084,0.5169545454545454,0.8,43.99388888888889,67.767
ZM-A2-0210,2007,2.16,6345.98,13707.232,ZM,-12.90501,28.50903,10.549,1.338,5,1123.594,15.753898630136986,26.945819178082193,20.947983561643834,20806484.41369863,4.809928767123288,21.444980821917806,-1.7315890410958903,0.5146428571428571,0.763,43.15380555555556,67.699
ZM-A2-0210,2008,2.304,3298.0,7597.0,ZM,-12.90501,28.50903,10.549,1.338,5,1037.054,15.299120218579235,26.596087431693988,20.537939890710383,21089450.43715847,4.83933606557377,21.529273224043717,-2.0058551912568308,0.5125333333333333,0.814,43.14797222222222,65.171
ZM-A2-0210,2009,2.215,6506.7,14412.982,ZM,-12.90501,28.50903,10.549,1.338,5,1265.84,15.533539726027398,26.52043561643836,20.559197260273972,20750457.61369863,4.701750684931507,20.324353424657534,-1.233695890410959,0.5288888888888889,0.76,44.63052777777778,67.162
ZM-A2-0210,2010,1.769,8860.216,15670.805,ZM,-12.90501,28.50903,10.549,1.338,5,1406.106,15.894309589041095,27.029909589041093,21.039495890410958,20997610.326027397,4.826832876712329,21.2264,-0.9744876712328767,0.5212444444444444,0.775,44.322,66.842
ZM-A2-0210,2011,3.297,8093.052,26684.818,ZM,-12.90501,28.50903,10.549,1.338,5,1103.395,15.419994520547945,26.752191780821917,20.620106849315068,21336146.97260274,4.715895890410959,20.718780821917807,-1.692895890410959,0.5252391304347827,0.798,44.53141666666667,69.091
ZM-A2-0210,2012,2.599,5087.632,13222.899,ZM,-12.90501,28.50903,10.549,1.338,5,1132.719,15.596153005464481,26.869437158469946,20.830349726775957,20894220.663934425,4.721696721311476,21.204603825136612,-1.6268360655737706,0.5138372093023256,0.762,44.63497222222222,68.671
ZM-A2-0210,2013,2.254,3832.526,8639.208,ZM,-12.90501,28.50903,10.549,1.338,5,1163.204,15.940323287671232,27.06152602739726,21.041473972602738,21196787.430136986,4.833920547945206,21.843501369863013,-1.6470602739726028,0.5048372093023256,0.81,44.23027777777778,70.284
ZM-A2-0210,2014,2.882,4024.515,11598.172,ZM,-12.90501,28.50903,10.549,1.338,5,1151.202,16.052016438356166,26.980016438356166,21.144164383561645,20960176.126027398,4.8473863013698635,21.88704383561644,-1.6934082191780824,0.4895116279069767,0.795,43.05005555555555,67.921
ZM-A2-0210,2015,2.068,3799.478,7858.448,ZM,-12.90501,28.50903,10.549,1.338,5,1184.386,15.808797260273973,26.947586301369864,20.950049315068494,21242656.545205478,4.768093150684932,21.131268493150685,-1.5231999999999999,0.5162954545454546,0.814,45.11394444444445,69.486
ZM-A2-0210,2016,3.579,3749.49,13419.021,ZM,-12.90501,28.50903,10.549,1.338,5,1177.15,16.058792349726776,27.03867486338798,21.158762295081967,21386257.341530055,4.882073770491803,21.6592868852459,-1.6658169398907103,0.4965,0.802,44.24922222222222,69.573
ZM-A2-0210,2017,2.372,2859.464,6781.456,ZM,-12.90501,28.50903,10.549,1.338,5,1298.533,15.999742465753425,26.653405479452054,20.89034794520548,20292836.12876712,4.636095890410958,20.266416438356163,-1.0784712328767123,0.5403255813953489,0.85,46.01847222222222,67.431
ZM-A2-0302,2001,1.078,39534.0,42622.56,ZM,-13.52979,32.45161,11.192,1.378,5,1012.582,17.24787397260274,27.594539726027396,21.82669315068493,20270242.112328768,4.980717808219178,21.718293150684932,-2.2065205479452055,0.5420666666666667,0.795,46.75888888888889,67.551
ZM-A2-0302,2002,1.225,37645.0,46104.0,ZM,-13.52979,32.45161,11.192,1.378,5,926.921,17.155742465753427,27.5110301369863,21.79962465753425,20062326.134246577,4.976246575342466,21.46408493150685,-2.4367369863013697,0.5203777777777778,0.793,46.49316666666667,69.656
ZM-A2-0302,2003,1.261,41495.03,52317.99,ZM,-13.52979,32.45161,11.192,1.378,5,991.942,17.00456712328767,27.459375342465755,21.668764383561644,20498639.271232877,4.99192602739726,21.4157698630137,-2.274276712328767,0.5275909090909091,0.762,47.51441666666667,70.087
ZM-A2-0302,2004,1.559,44102.79,68741.345,ZM,-13.52979,32.45161,11.192,1.378,5,1053.727,16.961680327868855,27.094112021857924,21.410718579234974,19790819.86885246,4.84333606557377,20.38217213114754,-1.9643005464480874,0.541608695652174,0.815,48.38280555555556,70.406
ZM-A2-0302,2005,0.99,49931.0,49419.09,ZM,-13.52979,32.45161,11.192,1.378,5,654.583,17.435879452054795,28.33675616438356,22.428983561643836,21096819.024657533,5.417561643835617,24.108983561643836,-3.624183561643836,0.4897173913043478,0.745,43.77827777777778,66.227
ZM-A2-0302,2006,1.513,47716.0,72194.0,ZM,-13.52979,32.45161,11.192,1.378,5,1118.955,17.101539726027397,27.2749698630137,21.56433698630137,20236737.401369862,4.918915068493151,20.706402739726027,-1.8532849315068491,0.5311111111111111,0.766,47.83847222222222,69.971
ZM-A2-0302,2007,1.489,43443.986,64699.971,ZM,-13.52979,32.45161,11.192,1.378,5,1103.989,17.070638356164384,27.160794520547945,21.4942,19896317.473972604,4.846610958904109,20.578320547945207,-1.8219835616438356,0.5227333333333333,0.805,46.151472222222225,68.387
ZM-A2-0302,2008,1.659,47339.0,78519.0,ZM,-13.52979,32.45161,11.192,1.378,5,993.427,16.853795081967213,27.002849726775956,21.34546174863388,20448496.30054645,4.954464480874317,21.053234972677597,-2.2401830601092896,0.5021590909090908,0.775,45.30441666666667,68.395
ZM-A2-0302,2009,1.562,63349.55,98979.178,ZM,-13.52979,32.45161,11.192,1.378,5,1076.318,17.015969863013698,27.082810958904112,21.453649315068493,20144351.61369863,4.8392328767123285,20.299819178082192,-1.8904164383561646,0.5296304347826087,0.768,47.56505555555556,68.879
ZM-A2-0302,2010,2.252,66474.758,149703.604,ZM,-13.52979,32.45161,11.192,1.378,5,999.849,17.448756164383564,27.573073972602742,21.958909589041095,20116739.350684933,4.985657534246576,21.30821095890411,-2.246345205479452,0.5145333333333333,0.767,46.131083333333336,68.627
ZM-A2-0302,2011,2.014,69679.745,140357.825,ZM,-13.52979,32.45161,11.192,1.378,5,950.644,17.13776712328767,27.70771506849315,21.886005479452056,20877679.405479454,5.0632027397260275,22.10186301369863,-2.458698630136986,0.5180217391304348,0.777,46.173944444444444,70.481
ZM-A2-0302,2012,2.298,66500.708,152823.748,ZM,-13.52979,32.45161,11.192,1.378,5,1103.455,16.98294262295082,27.491060109289617,21.72338524590164,20329919.36885246,4.973745901639345,21.707868852459015,-1.958841530054645,0.5171555555555555,0.753,45.80455555555555,69.399
ZM-A2-0302,2013,2.115,67752.724,143271.782,ZM,-13.52979,32.45161,11.192,1.378,5,932.394,17.32245205479452,28.034687671232877,22.202830136986304,20800604.594520546,5.230709589041096,23.31052876712329,-2.676205479452055,0.4845434782608696,0.79,43.30130555555556,71.379
ZM-A2-0302,2014,2.472,71609.838,176987.786,ZM,-13.52979,32.45161,11.192,1.378,5,883.71,17.57711232876712,28.123484931506848,22.395054794520547,20422463.04109589,5.226964383561644,23.457402739726025,-2.805841095890411,0.48144444444444445,0.804,43.531777777777776,70.719
ZM-A2-0302,2015,1.696,73131.992,124016.641,ZM,-13.52979,32.45161,11.192,1.378,5,749.639,17.76207123287671,28.602254794520547,22.73706575342466,20902063.353424657,5.382427397260274,24.70927671232877,-3.3286219178082197,0.4869565217391304,0.76,43.51861111111111,70.751
ZM-A2-0302,2016,1.908,62794.544,119802.416,ZM,-13.52979,32.45161,11.192,1.378,5,825.638,17.883866120218578,28.55667486338798,22.790286885245905,20836402.95081967,5.412385245901639,24.313043715846995,-3.1565437158469947,0.46528888888888886,0.794,43.96988888888889,73.365
ZM-A2-0302,2017,2.17,89177.955,193549.321,ZM,-13.52979,32.45161,11.192,1.378,5,1150.957,17.597849315068494,27.68453698630137,22.14148493150685,19682910.9260274,4.954567123287671,21.434912328767123,-1.801260273972603,0.5251555555555556,0.769,46.92044444444444,70.135
ZM-A2-0304,2001,1.114,26151.0,29123.91,ZM,-12.2958,33.04529,11.677,1.391,5,908.931,16.640186301369862,27.09090410958904,21.20891780821918,20220683.408219177,4.931378082191781,21.00407397260274,-2.4411561643835618,0.5280227272727273,0.773,45.54186111111111,62.325
ZM-A2-0304,2002,1.152,27241.0,31374.0,ZM,-12.2958,33.04529,11.677,1.391,5,883.818,16.62750684931507,27.012816438356165,21.186334246575342,19940374.81369863,4.900443835616438,20.497857534246574,-2.4790246575342465,0.5209777777777778,0.77,45.90697222222222,65.68
ZM-A2-0304,2003,1.011,31278.0,31630.1,ZM,-12.2958,33.04529,11.677,1.391,5,861.095,16.53740821917808,27.125161643835614,21.176934246575343,20532083.860273972,4.945186301369863,20.870967123287674,-2.5860219178082193,0.519695652173913,0.766,46.65558333333334,63.476
ZM-A2-0304,2004,1.326,27003.589,35812.427,ZM,-12.2958,33.04529,11.677,1.391,5,953.995,16.505543715846997,26.870360655737706,21.038174863387976,19895648.256830603,4.840994535519126,20.127765027322404,-2.234450819672131,0.5211521739130435,0.805,46.670833333333334,65.742
ZM-A2-0304,2005,1.087,29733.0,32317.92,ZM,-12.2958,33.04529,11.677,1.391,5,601.043,16.94212602739726,27.819134246575345,21.762635616438356,21004948.643835615,5.321975342465754,22.859857534246576,-3.675282191780822,0.48532608695652174,0.713,45.336777777777776,64.041
ZM-A2-0304,2006,1.401,33647.0,47151.0,ZM,-12.2958,33.04529,11.677,1.391,5,990.463,16.610084931506847,26.849690410958907,21.101109589041094,20147282.350684933,4.869043835616439,20.035539726027398,-2.1554465753424656,0.5202888888888889,0.708,46.516416666666665,64.231
ZM-A2-0304,2007,1.13,37346.898,42204.854,ZM,-12.2958,33.04529,11.677,1.391,5,984.354,16.614764383561646,26.747495890410956,21.031964383561643,20023899.443835616,4.834534246575343,19.84889315068493,-2.1376739726027396,0.5054318181818181,0.697,45.613277777777775,63.026
ZM-A2-0304,2008,1.669,34967.0,58357.0,ZM,-12.2958,33.04529,11.677,1.391,5,899.856,16.36266393442623,26.55369398907104,20.841762295081967,20283344.542349726,4.886308743169399,20.2475218579235,-2.427685792349727,0.4979545454545455,0.802,44.37236111111111,62.87
ZM-A2-0304,2009,1.737,60850.96,105698.583,ZM,-12.2958,33.04529,11.677,1.391,5,986.424,16.458142465753426,26.661178082191782,20.957969863013698,20127458.408219177,4.797569863013699,19.669312328767123,-2.0950383561643835,0.5119130434782609,0.722,45.374027777777776,61.252
ZM-A2-0304,2010,2.061,56352.227,116156.824,ZM,-12.2958,33.04529,11.677,1.391,5,817.943,16.9356602739726,27.217268493150684,21.497082191780823,20447671.76712329,5.015290410958904,20.90913424657534,-2.774350684931507,0.5077826086956522,0.784,45.477833333333336,64.688
ZM-A2-0304,2011,2.044,62337.077,127437.04,ZM,-12.2958,33.04529,11.677,1.391,5,850.798,16.641649315068495,27.249676712328768,21.381005479452053,20534957.832876712,4.9481315068493155,21.196901369863014,-2.617178082191781,0.5032173913043478,0.729,44.75925,63.299
ZM-A2-0304,2012,1.881,55269.342,103980.405,ZM,-12.2958,33.04529,11.677,1.391,5,934.59,16.58325956284153,27.130543715846997,21.273784153005465,20407656.759562843,4.962087431693989,21.063013661202184,-2.408562841530055,0.5068260869565218,0.736,44.71233333333333,61.744
ZM-A2-0304,2013,2.13,57974.404,123504.027,ZM,-12.2958,33.04529,11.677,1.391,5,941.332,16.967367123287673,27.595753424657538,21.734567123287672,20653681.9369863,5.152150684931507,22.26171232876712,-2.573158904109589,0.4844347826086956,0.765,42.71341666666667,64.428
ZM-A2-0304,2014,2.594,74284.524,192719.809,ZM,-12.2958,33.04529,11.677,1.391,5,900.528,17.069553424657535,27.410353424657536,21.683490410958903,20327846.712328766,5.078347945205479,21.660679452054794,-2.6111479452054795,0.48202173913043483,0.806,42.808055555555555,61.151
ZM-A2-0304,2015,2.244,67936.223,152475.261,ZM,-12.2958,33.04529,11.677,1.391,5,848.894,17.187117808219178,27.744312328767126,21.966498630136986,20644768.147945207,5.153150684931507,22.41608219178082,-2.8274136986301373,0.4821086956521739,0.699,43.32436111111111,64.666
ZM-A2-0304,2016,2.259,57325.797,129496.373,ZM,-12.2958,33.04529,11.677,1.391,5,855.097,17.18227595628415,27.594784153005467,21.86795081967213,20977299.893442623,5.226669398907104,21.98448087431694,-2.890338797814208,0.47286666666666666,0.727,44.21561111111111,65.709
ZM-A2-0304,2017,3.266,90769.749,296474.004,ZM,-12.2958,33.04529,11.677,1.391,5,1024.307,17.190594520547947,27.2778301369863,21.699506849315068,19877669.35890411,4.934054794520548,20.937153424657534,-2.127734246575342,0.4993695652173913,0.735,44.02166666666667,64.195
ZM-A2-0305,2001,1.046,7400.0,7742.7,ZM,-13.44172,31.93438,11.35,1.542,5,983.501,19.01153698630137,29.814238356164385,23.9864602739726,20267485.34520548,5.0279561643835615,25.779939726027397,-2.3334328767123287,0.5705333333333333,0.827,49.934666666666665,73.346
ZM-A2-0305,2002,1.239,6041.0,7484.0,ZM,-13.44172,31.93438,11.35,1.542,5,859.8050000000001,19.01861095890411,30.010890410958904,24.178430136986304,20051293.72328767,5.0987260273972606,26.407608219178083,-2.743095890410959,0.5497727272727273,0.826,51.37255555555556,78.12
ZM-A2-0305,2003,1.178,8875.29,10454.89,ZM,-13.44172,31.93438,11.35,1.542,5,962.944,18.769235616438355,29.784947945205477,23.87425205479452,20451910.457534246,5.068449315068493,25.736369863013696,-2.4302465753424656,0.5598,0.858,51.23533333333333,76.045
ZM-A2-0305,2004,0.802,3988.0,3199.532,ZM,-13.44172,31.93438,11.35,1.542,5,1035.133,18.778185792349728,29.510612021857924,23.69325956284153,19859911.62431694,4.949879781420765,24.812573770491802,-2.1216475409836066,0.5898260869565217,0.83,54.251194444444444,76.697
