key,year,yield_t_ha,region1,region2,band_0_mean,band_1_mean,band_2_mean,band_3_mean,band_4_mean,band_5_mean,band_6_mean,band_7_mean,band_8_mean,band_0_std,band_1_std,band_2_std,band_3_std,band_4_std,band_5_std,band_6_std,band_7_std,band_8_std,band_0_min,band_1_min,band_2_min,band_3_min,band_4_min,band_5_min,band_6_min,band_7_min,band_8_min,band_0_max,band_1_max,band_2_max,band_3_max,band_4_max,band_5_max,band_6_max,band_7_max,band_8_max
ford_il_2013,2013,3.2751270843460225,ford,il_2013,0.031250000000000056,0.03125000000000005,0.03125000000000006,0.03125000000000009,0.03125000000000001,0.03125000000000003,0.03125000000000002,0.03124999999999999,0.030273437500000014,0.05521385260241155,0.04970532207510991,0.06024033352754978,0.0571367506242995,0.05188493540352238,0.0608161410592099,0.06639212935327958,0.1110048879297671,0.11129895828351957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36319888558221997,0.275914512126791,0.4203127968087127,0.427974419046413,0.23730922905613414,0.45596150193123536,0.4228455644905971,0.936364211992655,0.8949534603938454
yellow medicine_mn_2015,2015,3.571031790118558,yellow medicine,mn_2015,0.031249999999999962,0.03125000000000002,0.027343749999999997,0.03124999999999997,0.03125000000000001,0.031250000000000014,0.031249999999999938,0.030273437499999986,0.03125,0.061452266818000104,0.038565207437401924,0.05877239300923614,0.07305818047749986,0.044122542321319805,0.058639056542788136,0.06896864644063418,0.10349946682330474,0.10883031497191911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.20199501246882792,0.46153846153846156,1.0,0.23297970479704797,0.4303569781385481,0.5172954524490361,0.8265171503957783,0.8426698450536353
pembina_nd_2013,2013,2.2596359349902744,pembina,nd_2013,0.023437499999999972,0.031249999999999976,0.018554687499999972,0.021484375000000007,0.031250000000000035,0.03125,0.03125000000000001,0.029296874999999993,0.02832031249999999,0.05879464443744424,0.03764140706645096,0.04170886786250337,0.05474738616332649,0.03956007273616682,0.05367691405038226,0.06274765042945121,0.10494591400957153,0.11643933576357535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25165562913907286,0.26982050342770425,1.0,0.2431484502446982,0.5386026521306149,0.6062686723622831,1.0,1.0
harper_ks_2014,2014,1.4862486358120555,harper,ks_2014,0.031249999999999965,0.031249999999999938,0.031249999999999986,0.03124999999999995,0.03124999999999996,0.031249999999999986,0.03124999999999995,0.031249999999999993,0.031250000000000014,0.04498480022470315,0.04568883310616766,0.06048684049189796,0.06006191144040365,0.04978448219172535,0.05338323050193203,0.04985033702616924,0.11420887824873807,0.12743124859922322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2282918874847126,0.21116999592335914,0.2974588938714499,0.3065633917651855,0.21008289169724148,0.42030167142274766,0.38741676858268786,0.855625170253337,0.9917108302758527
clinton_ia_2016,2016,4.055239490473617,clinton,ia_2016,0.031250000000000014,0.031249999999999997,0.02929687500000005,0.03124999999999999,0.03125000000000003,0.031250000000000014,0.03125000000000001,0.03125000000000001,0.031249999999999997,0.05380983587773913,0.04232574595008569,0.05798440113780812,0.0543302102295248,0.04540973938205208,0.05791161327191317,0.06933594152525634,0.11765993202108394,0.11479212138197138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645519578313253,0.21477079796264856,0.4303463855421687,0.3692582831325301,0.21282003012048192,0.4445594879518072,0.6265060240963856,0.8575727181544633,0.8269013554216867
dunklin_mo_2009,2009,2.8581704534847217,dunklin,mo_2009,0.03124999999999993,0.03125000000000001,0.031249999999999972,0.031249999999999948,0.03125000000000001,0.031249999999999948,0.031249999999999938,0.031249999999999983,0.031249999999999993,0.04849554304182675,0.04600584317123554,0.05257644669578243,0.05058340994651791,0.04400982034375096,0.04618311630780246,0.050168240846744996,0.10655481200436727,0.10760534244955765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23171240303611643,0.21876041319560147,0.2961512829056981,0.2636854279105628,0.2006277570410587,0.23492169276907698,0.26599466844385206,0.7897675193733855,0.9669276907697434
yellow medicine_mn_2008,2008,2.3874129670284145,yellow medicine,mn_2008,0.03027343749999998,0.031250000000000035,0.02734374999999999,0.02734375,0.03125000000000001,0.03125000000000003,0.031249999999999976,0.03125000000000001,0.029296875,0.057650976107337513,0.041055762295652415,0.0519899077874749,0.04753036626009613,0.04291604319291347,0.059659659975606606,0.07024444841282218,0.10869294738395241,0.11094265873911863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.23882673468204743,0.43214944649446496,0.3815036900369004,0.20877542510309038,0.4068726937269373,0.5112084870848709,0.8193118442196805,1.0
mercer_mo_2012,2012,1.8157788763314702,mercer,mo_2012,0.031250000000000014,0.03125000000000004,0.031250000000000014,0.03124999999999995,0.031249999999999997,0.03125,0.031249999999999962,0.03125,0.03125,0.054925072962687144,0.04387031977711319,0.061715211356844414,0.05622785624756571,0.04588883166701008,0.06075515972973787,0.07470700616515304,0.12406446812276552,0.12376367766757368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341645885286783,0.22169437846397466,0.5087281795511222,0.342477140482128,0.2639245929734362,0.3649210307564422,0.5103906899418121,0.8994181213632585,0.9775561097256857
franklin_il_2013,2013,2.7841942770415877,franklin,il_2013,0.030273437499999965,0.031249999999999965,0.030273437499999944,0.03027343749999995,0.03125000000000003,0.03124999999999997,0.031249999999999948,0.030273437499999986,0.03124999999999999,0.054300186997536866,0.045182088158445946,0.05969106780175007,0.058936584591808436,0.05151186210957991,0.05894616387963019,0.06550042793786656,0.11170305618523195,0.1154452708597737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26242006886374813,0.22528283325135268,0.31898671913428434,0.2803738317757009,0.25722906713603216,0.3094236952757853,0.4267326732673267,0.9144121987211018,0.9144121987211018
neosho_ks_2007,2007,1.4795235288626796,neosho,ks_2007,0.028320312500000045,0.03125000000000002,0.02734375000000001,0.028320312500000035,0.031250000000000014,0.03125000000000002,0.03125000000000004,0.03027343750000001,0.03125000000000001,0.06117668842876744,0.05281642244387268,0.057153558823227577,0.06516245704274602,0.0520397510996636,0.060654833656136276,0.0708022009199481,0.11279871086770402,0.11139128972126207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26605058365758755,0.3448275862068966,1.0,0.26180048661800487,0.5751459143968871,0.9428501945525292,0.8481751824817518,0.8081225680933852
champaign_il_2015,2015,4.304068447600522,champaign,il_2015,0.03125000000000004,0.03125000000000003,0.030273437500000108,0.031250000000000076,0.031250000000000035,0.031250000000000035,0.03125000000000013,0.03125000000000001,0.031250000000000014,0.05410466013712558,0.04210276391262693,0.05569509417705576,0.051875093335258894,0.04434013095059866,0.056779092469636264,0.06923450751145052,0.1158983988517853,0.11145365236042552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49307868828188617,0.18994154217314652,0.5530032708890871,0.425139043381535,0.21955733214893774,0.4112073432526464,0.5458583166777704,0.9378238341968912,0.8720852764823451
hamilton_in_2011,2011,3.5306811484223033,hamilton,in_2011,0.026367187499999993,0.031250000000000014,0.024414062500000028,0.025390625000000003,0.031250000000000014,0.031250000000000035,0.031249999999999993,0.03125,0.03125000000000003,0.05739302561603793,0.05009137432160145,0.049252548629092355,0.05585062538615432,0.04438795045740939,0.05558049273683911,0.06779683886313843,0.12026109065718386,0.11655647027323608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29727142173288656,0.3338910133843212,1.0,0.2135054617676266,0.3574446930151628,0.5538314633564096,0.8591065292096219,1.0
coshocton_oh_2012,2012,2.663142351952823,coshocton,oh_2012,0.03125000000000006,0.03125000000000004,0.031250000000000035,0.031250000000000035,0.03124999999999999,0.03125000000000002,0.03125000000000005,0.03125,0.030273437500000017,0.057915735089968244,0.03967811340809513,0.06262479632476575,0.058463644492225325,0.04284917862205461,0.05926535031840856,0.07199377358175389,0.11879771929891925,0.12006936464382895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485,0.1994949494949495,0.3939393939393939,0.30934343434343436,0.21491782553729458,0.3560606060606061,0.42676767676767674,0.9255050505050505,0.9419191919191919
sangamon_il_2006,2006,3.6315577526629403,sangamon,il_2006,0.03125,0.03125000000000005,0.03125,0.031249999999999983,0.03125,0.03124999999999998,0.03124999999999998,0.03124999999999997,0.03125000000000001,0.04550715338606343,0.04157716701933931,0.048311785716178765,0.047336295048393144,0.04517375508486283,0.05041194478296054,0.05690708645301791,0.10044300078656578,0.10366266527587352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25545487063312267,0.1709992845218221,0.27576335877862596,0.28946113495469716,0.1903541194706093,0.3960419647114926,0.4978540772532189,0.7156652360515021,0.8010252742012398
phillips_ks_2006,2006,2.084783154306503,phillips,ks_2006,0.030273437499999993,0.031249999999999997,0.0302734375,0.03027343750000001,0.031249999999999997,0.031249999999999997,0.031249999999999983,0.03124999999999999,0.031249999999999997,0.04341708510696487,0.05057290096162321,0.04988009545474851,0.04961770265928167,0.05676221659452139,0.05479126292744873,0.0566881754348831,0.11087683654261729,0.10806027812352481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17774699907663896,0.2197070572569907,0.24234354194407456,0.2197070572569907,0.24189968930315137,0.2574345317354638,0.31513537505548156,0.9262222222222222,0.8094139363174896
winnebago_ia_2006,2006,3.5643066831691823,winnebago,ia_2006,0.025390624999999983,0.031250000000000014,0.022460937499999997,0.02246093750000001,0.03125000000000001,0.031249999999999986,0.03125000000000001,0.028320312500000014,0.03125000000000001,0.07122307878126788,0.05124867435543886,0.05411483703672751,0.05020367056206064,0.04862166309699236,0.06551854676904272,0.07664266557482549,0.11266509071870387,0.12514809826538656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5937016004130098,0.5572190672861814,0.26553088969196353,0.5312338668043366,0.6600688468158348,0.9086215797625193,1.0
jerauld_sd_2006,2006,1.459348208014552,jerauld,sd_2006,0.028320312499999983,0.031249999999999986,0.028320312499999993,0.028320312499999976,0.031249999999999986,0.03125000000000001,0.031249999999999938,0.031249999999999972,0.03124999999999999,0.04920816417370724,0.051754877461100676,0.053580091007039594,0.056726974800347614,0.05232567629994572,0.0568931225571068,0.059744927427435646,0.10884300232727187,0.1031648575303869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27560050568900124,0.37037037037037035,0.3386009270965023,0.39085545722713866,0.2895069532237674,0.46688925987757374,0.46523388116308473,1.0,0.6887905604719764
warrick_in_2016,2016,3.3760036885866596,warrick,in_2016,0.031249999999999948,0.03125000000000001,0.031249999999999965,0.03124999999999996,0.031249999999999948,0.031249999999999997,0.031249999999999997,0.031249999999999986,0.030273437499999993,0.04980426554254479,0.042415191365532255,0.05453591191896183,0.05058359488775325,0.04381579571468812,0.051457160385191526,0.06282325866044501,0.1112261111027275,0.1073752044584512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42883511074651354,0.21798029556650247,0.42042657916324855,0.3580803937653815,0.17962962962962964,0.3230106644790812,0.4528301886792453,0.8850574712643678,0.8461853978671042
hickory_mo_2008,2008,2.8245449187378426,hickory,mo_2008,0.03125000000000004,0.031250000000000056,0.03125000000000004,0.03125000000000008,0.031250000000000014,0.03125000000000004,0.03125000000000004,0.03125000000000001,0.03125000000000001,0.059351266058183784,0.05356168286202332,0.06436092204597084,0.06565571889674589,0.05570706029017961,0.06691767123846457,0.07516319342585795,0.12887670820785804,0.12002487342870097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602941176470588,0.3409090909090909,0.39705882352941174,0.4117647058823529,0.3181818181818182,0.36764705882352944,0.39705882352941174,0.9926470588235294,0.9705882352941176
lucas_ia_2013,2013,2.2461857210915226,lucas,ia_2013,0.029296874999999997,0.03125000000000001,0.029296875000000017,0.029296874999999997,0.03125000000000001,0.031249999999999993,0.03125,0.03125,0.031249999999999997,0.0564008503870627,0.06012960740867232,0.06160011364763903,0.06085503302439965,0.054029851830725575,0.06375609410115203,0.06872656874182004,0.12054553750151241,0.12363492333722827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29577464788732394,1.0,0.3517102615694165,0.3561368209255533,0.2830578512396694,0.7032924961715161,0.6946244757910789,0.9195171026156942,1.0
williamson_il_2011,2011,2.145309116850885,williamson,il_2011,0.030273437500000045,0.03124999999999999,0.030273437500000038,0.030273437500000028,0.031250000000000014,0.03125000000000003,0.031249999999999997,0.031249999999999993,0.031250000000000014,0.05058497427233861,0.050393771675999316,0.05766553532549201,0.05312064704666191,0.04791280191699209,0.05332416979109216,0.06368541302651795,0.11565891276922093,0.11365744235135325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945570971184632,0.268370607028754,0.6,0.375,0.23942093541202672,0.29669156883671294,0.4386339381003202,1.0,0.9146211312700107
craighead_ar_2005,2005,2.3537874322815355,craighead,ar_2005,0.031249999999999983,0.03124999999999998,0.03027343749999995,0.03027343750000002,0.031249999999999986,0.031249999999999993,0.031249999999999972,0.031250000000000014,0.03125000000000002,0.05505464634972702,0.04696666351474599,0.04951997193585086,0.04700624636443949,0.04250136886761816,0.046195414915244225,0.0542911830226414,0.11221882711283791,0.10428608475598618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2086284610431423,0.3180506572619429,0.2866303302340494,0.19792668590360157,0.3289797666202762,0.44811371165971997,0.92925082825692,0.8033707865168539
lawrence_mo_2012,2012,1.3046707481789082,lawrence,mo_2012,0.03125000000000001,0.03124999999999997,0.031249999999999955,0.031249999999999986,0.031249999999999983,0.031249999999999997,0.03124999999999999,0.031249999999999993,0.031249999999999986,0.0659476287674221,0.05408433826449788,0.07221874414343887,0.07229706876088134,0.054565969432535784,0.06647319403223013,0.07451106696467294,0.12460613779570057,0.12041057252833993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361028684470821,0.30893504780745135,0.37289812067260136,0.402901417738213,0.26580994250929996,0.3798219584569733,0.4683257918552036,0.9723046488625123,0.9525222551928784
audubon_ia_2005,2005,3.7122590360554506,audubon,ia_2005,0.028320312499999993,0.031249999999999976,0.027343749999999955,0.02734374999999999,0.031249999999999955,0.03125000000000001,0.031249999999999983,0.031249999999999993,0.03124999999999999,0.06191866191650926,0.06734108621439983,0.05879261620558758,0.0575635727604728,0.056399774659535246,0.05968258165976657,0.06834591990538325,0.12733930128967952,0.11457834315989372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.399522203485104,0.3871557054525014,0.31524947294448347,0.3920462558172331,0.5716694772344013,0.9713930348258707,0.9645868465430016
harrison_oh_2010,2010,2.6429670311046953,harrison,oh_2010,0.02441406249999997,0.029296874999999972,0.023437499999999986,0.02441406249999998,0.030273437500000017,0.031249999999999986,0.03124999999999994,0.02929687499999999,0.02734375,0.06889703118677774,0.05695867086634808,0.06627909647481008,0.07225042346283272,0.05000745741266381,0.07317952377898349,0.08365697157439514,0.12634386813865847,0.11620318989929956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2826086956521739,0.7528089887640449,0.8202247191011236,1.0,1.0
rice_mn_2015,2015,3.819860747245463,rice,mn_2015,0.031249999999999972,0.031249999999999976,0.02539062500000003,0.03125000000000001,0.03125000000000001,0.03125,0.031249999999999955,0.0302734375,0.030273437500000007,0.06126588494607188,0.04039576654147843,0.061000961772606346,0.07463276644900778,0.045892559443746817,0.06303002345374693,0.07089622800913017,0.11539862498955804,0.11343797093028798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.19894598155467721,0.5,1.0,0.20798208640674395,0.39641775319373107,0.4750428025813249,0.9753460207612457,1.0
hamilton_in_2005,2005,3.2953024051941497,hamilton,in_2005,0.028320312499999962,0.031250000000000014,0.0283203125,0.0283203125,0.03125,0.031249999999999997,0.031250000000000035,0.031249999999999993,0.030273437500000003,0.048005712099499144,0.05118495591571973,0.05700698774399881,0.05345895754181821,0.051772533724729945,0.055451083261345804,0.06310405962837853,0.12379272066949654,0.11073977239525995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3130090760996044,1.0,0.6666666666666666,0.25994880148941124,0.4519408502772643,0.4581792975970425,1.0,0.8627541589648798
lee_il_2012,2012,3.5306811484223033,lee,il_2012,0.031250000000000104,0.031249999999999972,0.031250000000000076,0.03125000000000005,0.031250000000000014,0.03125000000000008,0.031250000000000056,0.03125000000000001,0.031250000000000014,0.05965020541342664,0.04567311170774848,0.06926026928089599,0.05885256968374607,0.04669737960777604,0.060671476064376666,0.07060312970777435,0.1175600275356795,0.12157994390492315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416028125845127,0.21436324167872647,1.0,0.4444444444444444,0.2200334510314068,0.42333002794555125,0.618047417290183,0.9919883466860888,0.9894022891055532
hocking_oh_2016,2016,3.2953024051941497,hocking,oh_2016,0.03125000000000001,0.03125000000000001,0.030273437500000028,0.031250000000000035,0.031249999999999976,0.03124999999999999,0.03124999999999997,0.029296875000000007,0.029296875,0.05824758607635255,0.05102265128038999,0.060043667709677694,0.0607658594346455,0.05273167361432403,0.061590828495943654,0.07218571376030598,0.11671682370290357,0.11741191941903924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43795620437956206,0.34854014598540145,0.47992700729927007,0.5,0.28832116788321166,0.39416058394160586,0.5766423357664233,0.9562043795620438,1.0
towner_nd_2010,2010,2.178934651597764,towner,nd_2010,0.019531250000000003,0.030273437499999997,0.018554687500000017,0.018554687500000024,0.031249999999999986,0.03125000000000001,0.03125000000000004,0.029296874999999993,0.025390625,0.050057611308095384,0.06677138739654485,0.04553095521262733,0.04010410453086179,0.04649173033356705,0.0516818189649429,0.06383876555810872,0.1187266027208957,0.11101615567692312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3258890225047243,0.26556944603738963,0.2629821339121723,0.543171654626763,0.7424033941061805,1.0,1.0
hickory_mo_2005,2005,1.6812767373439539,hickory,mo_2005,0.03027343750000003,0.031249999999999986,0.030273437500000007,0.03027343750000001,0.031249999999999983,0.031249999999999993,0.03125,0.030273437499999997,0.03125000000000001,0.06350281163951244,0.05498569685710594,0.06824482487519352,0.06954613414132373,0.05651643225627251,0.06692421131218407,0.0781811351832434,0.1236590796582121,0.13029257983889145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4171779141104294,0.44642857142857145,0.4171779141104294,0.5030674846625767,0.26993865030674846,0.3803680981595092,0.5398773006134969,1.0,0.9807692307692307
sumner_ks_2016,2016,2.663142351952823,sumner,ks_2016,0.031249999999999993,0.03125000000000003,0.03125,0.03125000000000001,0.031249999999999993,0.031250000000000035,0.031249999999999986,0.031249999999999993,0.03125000000000001,0.04353525628829709,0.041701947971725974,0.05203291574804116,0.05931932703348331,0.04841986569059249,0.048556239706876315,0.04698012295958382,0.10899264427706401,0.12061133367456982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17263367651942876,0.22849551643972102,0.22570574559946863,0.3364995018266357,0.20285714285714285,0.2718698106941215,0.30249086682165394,0.8662238458983726,0.9206243772832946
kossuth_ia_2013,2013,2.8850708812822248,kossuth,ia_2013,0.02734374999999997,0.031249999999999965,0.02734375,0.02734374999999999,0.031249999999999962,0.031249999999999993,0.031249999999999965,0.031249999999999993,0.030273437499999997,0.05265754817541129,0.04749812420003528,0.056853350044681006,0.05147263122757566,0.048731820460138464,0.06351941645960638,0.07400683793911304,0.1158977528500681,0.12355343618395408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052422219065208,0.27488151658767773,0.4250603778945873,0.4195908509731496,0.24709388971684054,0.5324619974428186,0.6025713879812473,0.9948845470692718,1.0
stevens_ks_2013,2013,3.759334784701081,stevens,ks_2013,0.031249999999999997,0.03125000000000005,0.03125000000000005,0.031249999999999997,0.031249999999999986,0.031250000000000014,0.03125000000000005,0.031249999999999997,0.031250000000000014,0.03250894268549902,0.042280296110899916,0.041411925117796684,0.03743230612236266,0.04530972615604898,0.04475683601745497,0.045665902417889113,0.10708535020573323,0.12390041705452998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12309022773133468,0.15410409680711473,0.19434319871701414,0.15731952832901927,0.19099151798771571,0.2970325975734542,0.3573407202216066,0.9279778393351801,0.937600233270156
jefferson_in_2009,2009,2.2865363627877775,jefferson,in_2009,0.029296875000000014,0.03125000000000005,0.02929687500000002,0.029296875000000038,0.031249999999999986,0.03125000000000001,0.031250000000000035,0.03027343750000001,0.03125000000000002,0.05297993792495754,0.05166028726141389,0.06287541788068628,0.05493771290919372,0.051960326579216586,0.06033515949567714,0.07205662780652175,0.11723595392540781,0.1146959471678305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824742268041237,0.25232403718459495,0.8,0.24725274725274726,0.23383768913342504,0.4732142857142857,0.804945054945055,0.8777472527472527,0.8736263736263736
beadle_sd_2008,2008,2.2865363627877775,beadle,sd_2008,0.031249999999999972,0.03125000000000003,0.029296874999999976,0.03027343749999998,0.031249999999999997,0.031249999999999944,0.031249999999999944,0.03124999999999999,0.03027343749999998,0.06308943307831986,0.044118478106302,0.053241075174208535,0.062137125523882925,0.045566159363458154,0.053957092265778314,0.06367115967451392,0.1072003457953198,0.11442606717409955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2194587077449722,0.40329482242190845,1.0,0.21264057093425606,0.31514762516046213,0.3821138211382114,0.8080770259427654,1.0
franklin_ne_2009,2009,3.9005620306379734,franklin,ne_2009,0.030273437499999972,0.031249999999999972,0.03027343749999999,0.030273437499999972,0.03125000000000001,0.031249999999999993,0.03124999999999998,0.031249999999999993,0.031249999999999997,0.05061603616035725,0.05365346847806841,0.056158419659208314,0.054215828909928446,0.05244188864420685,0.061298409350503166,0.07197179643593049,0.1178934110864023,0.1211282758383421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546423135464231,0.45454545454545453,0.3483003551496702,0.47361745306950787,0.29566694987255737,0.34601725012683915,0.469558599695586,0.9251648909183156,0.9472349061390157
scioto_oh_2006,2006,2.8917959882316007,scioto,oh_2006,0.031249999999999965,0.03125,0.031249999999999976,0.031249999999999986,0.03125000000000001,0.03124999999999998,0.03125000000000001,0.03125000000000001,0.031249999999999993,0.053349693689329826,0.040016966157889064,0.057331954641547556,0.056291737929731446,0.04251169088176561,0.051497641848892356,0.06365624783349752,0.11680996435786496,0.1006077535226958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261101243339254,0.17825311942959002,0.2841918294849023,0.35879218472468916,0.18525179856115107,0.27697841726618705,0.35879218472468916,0.8845470692717584,0.8126361655773421
hamilton_in_2008,2008,3.5979322179160613,hamilton,in_2008,0.029296875000000028,0.031249999999999997,0.02929687500000002,0.029296875000000003,0.03125000000000003,0.03125000000000001,0.03125000000000001,0.03125,0.03125000000000001,0.04936312502780663,0.05094530764773886,0.05334877819087359,0.05206825960680699,0.05220336006273275,0.06324426889942415,0.07075930588230384,0.11401622953269891,0.10697491272104208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166077738515901,0.45714285714285713,0.35712603062426385,0.3415783274440518,0.2591283863368669,0.5178152836380685,0.8389592123769339,0.9931506849315068,0.8068046633357125
madison_ia_2016,2016,3.866936495891094,madison,ia_2016,0.02929687500000004,0.031250000000000035,0.029296875000000056,0.029296874999999986,0.031250000000000014,0.031250000000000035,0.031250000000000035,0.030273437499999997,0.03125,0.0555016703167635,0.04348568033550013,0.0625861880213853,0.06297512236428715,0.04798715959426199,0.060143270140104406,0.07135906857184758,0.12278064173134895,0.12518869486698678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37870881168927983,0.22760290556900725,0.6,1.0,0.24958998061726553,0.35216937527955866,0.45609065155807366,0.9961234531086924,1.0
wayne_oh_2016,2016,3.4836053997766725,wayne,oh_2016,0.031249999999999962,0.03125000000000003,0.03027343750000002,0.030273437499999986,0.03125,0.031249999999999962,0.03124999999999995,0.03027343750000001,0.031250000000000014,0.05554433232329548,0.041264029242531204,0.05578009371938493,0.054923397400891714,0.04704739913109669,0.061983543468268766,0.06894058884338246,0.1146660306690608,0.12296072162994455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.26666666666666666,0.35185185185185186,0.36068512248556067,0.19250425894378195,0.41744672376020714,0.5565511748307447,0.9532967032967034,0.976027397260274
stanton_ne_2005,2005,3.1137245175610024,stanton,ne_2005,0.029296875,0.03125000000000003,0.02929687500000002,0.02929687500000002,0.031250000000000014,0.031250000000000014,0.031250000000000035,0.031249999999999983,0.03125,0.05304341578427375,0.0596000223334623,0.05846883150657409,0.058272864650402274,0.056923250129080456,0.0614771715674492,0.06698871514097961,0.11308397518150423,0.11617194593329815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017681060863652,0.33356001360081605,0.39374362461747703,0.42842570554233256,0.2708262495749745,0.34053043182590953,0.4976198571914315,0.9965997959877593,0.8182590955457327
ward_nd_2015,2015,2.1722095446483882,ward,nd_2015,0.02832031250000001,0.031249999999999997,0.027343750000000007,0.028320312500000017,0.03125000000000001,0.031249999999999976,0.03125000000000006,0.030273437499999997,0.031249999999999986,0.04718131295582537,0.03887785587424686,0.05156238640360286,0.06034657541392079,0.04053832319667555,0.04579299177863471,0.0577075340497511,0.10362221636658167,0.10619769227339051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.22618061309030654,0.6,1.0,0.17904012968423957,0.27794160760170383,0.4157656026350734,0.9090909090909091,0.8421052631578947
crittenden_ar_2006,2006,2.219285293294019,crittenden,ar_2006,0.03124999999999996,0.031249999999999983,0.03124999999999994,0.03124999999999998,0.031249999999999983,0.031249999999999948,0.03124999999999998,0.031249999999999986,0.031249999999999986,0.04672528600785009,0.04472027217937189,0.05132125131637241,0.04963454995567112,0.0430518637064198,0.04586298580920795,0.05286263795586245,0.10237855528533983,0.11572091958006249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25367355043685463,0.1998012916045703,0.27760127084988084,0.26906274821286735,0.1606305497356081,0.21108022239872914,0.30003971405877683,0.8088760921366164,0.8481930103256553
crawford_ia_2011,2011,3.5643066831691823,crawford,ia_2011,0.025390625,0.031250000000000014,0.025390624999999993,0.025390625000000014,0.031249999999999976,0.03125000000000001,0.03125000000000002,0.03125000000000001,0.0302734375,0.057975674275909606,0.05965673211307656,0.06187168787660362,0.05571037725751086,0.048968985070340657,0.061332315385766736,0.07916550480153818,0.13095456436396652,0.118485767153262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46227709190672156,0.5,0.5328238291201254,0.40915327322618583,0.2411413267408323,0.5082304526748971,0.7464236723495983,1.0,1.0
